workplace_id,census_no,institution_category_id,authority_id,language_id,gender_id,institution_types_id,grade_span_id,district_id,zeo_wp_id,deo_wp_id,name,address,phone
INS0017540,17540,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000272,NALAWALANA K.V.,GONAWILA,312297227
INS0017542,17542,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,JAYASRI PRIMARY SCHOOL,HUNUWILA ELABADAGAMA,775086425
INS0017543,17543,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,NAPOKUNA K.V.,GONAWILA,312298654
INS0017545,17545,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,WADUMUNNEGEDARA PRIMARY SCHOOL,WADUMUNNEGEDARA,778223585
INS0017547,17547,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,KORALAMPOTHTHA P.V.,WELPALLA,775331241
INS0017549,17549,ICID001,AUID01,SLID04,IGID03,ITID01,GSID04,DIS009,ZEO0000071,DEO0000272,GIRIULLA WICKRAMASHILA AUID01 SCHOOL,GIRIULLA,372288054
INS0017550,17550,ICID001,AUID01,SLID04,IGID03,ITID01,GSID04,DIS009,ZEO0000071,DEO0000272,PANNALA AUID01 SCHOOL,PANNALA,372246088
INS0017551,17551,ICID001,AUID02,SLID01,IGID03,ITID01,GSID04,DIS009,ZEO0000071,DEO0000272,INGRADAULA GEMUNU M M.V.,"INGRADAULA, NARANGODA",372285188
INS0017552,17552,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000071,DEO0000272,LABBALA M.V.,LABBALA,375623650
INS0017553,17553,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS009,ZEO0000071,DEO0000272,HAMANGALLA M.V.,"HAMANGALLA, NARANGODA",373613737
INS0017554,17554,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS009,ZEO0000071,DEO0000272,BOPITIYA M.V.,BOPITIYA,373989425
INS0017555,17555,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000272,KAWDUMUNNA M.V.,IHALA KATUGAMPALA,713091055
INS0017556,17556,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000272,ELABADAGAMA SINHALA M.V.,ELABADAGAMA,378846351
INS0017557,17557,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000272,WAYAMBA SRI SIDDHARTHA VIDYALAYA,MURUNTHANGE,
INS0017558,17558,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,HANGAWA SRI SUMANGALA P.V.,YAWILA,773663394
INS0017559,17559,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000272,NARANGODA KANISHTA VIDYALAYA,NARANGODA,372285228
INS0017560,17560,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000272,KATUGAMPALA K.V.,IHALA KATUGAMPALA,766185516
INS0017561,17561,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,MEDDEPOLA PRIMARY SCHOOL,MEDDEPOLA GIRIULLA,768751522
INS0017562,17562,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,ELIBICHCHIYA P.V.,ELIBICHCHIYA,712311634
INS0017563,17563,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,KOHOMBAPOLA PRIMARY SCHOOL,KOHOMBAPOLA PANNALA,771188834
INS0017564,17564,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000272,DODAMPOTHTHA K.V.,"DODAMPOTHTHA, NARANGODA",717370495
INS0017565,17565,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000272,DHAMMALOKA COLLEGE,GIRIULLA,372288025
INS0017566,17566,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,SIRI SIDATH PRIMARY SCHOOL,KOTUWELLA PANNALA,
INS0017567,17567,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,WELLAWA P.V.,"WELLAWA, KU.BOPITIYA",779000688
INS0017568,17568,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,KADIRAPOLA P.V.,KADIRAPOLA NARANGODA,
INS0017569,17569,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000272,HORAWADUNNA K.V.,"HORAWADUNNA, PANNALA.",
INS0017571,17571,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,MAHOLAWA PRIMARY SCHOOL,KU/BOPITIYA,779479201
INS0017573,17573,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,BALAWALA P.V.,"BALAWALA, KU",718074451
INS0017574,17574,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,HELARAJABIMA P.S.,"WETHTHEWA, DAMBADENIYA.",767977923
INS0017575,17575,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,YATATHTHAWALA P.V.,YATATHTHAWALA,771774878
INS0017578,17578,ICID001,AUID02,SLID01,IGID03,ITID01,GSID06,DIS009,ZEO0000068,DEO0000257,HETTIPOLA MAHINDODAYA MAHA VIDYALAYA,HETTIPOLA,372291794
INS0017579,17579,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000257,BANDARAKOSWATHTHA MAHA VIDYALAYA,BANDARAKOSWATHTHA,372293677
INS0017580,17580,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000257,RATHMALLA SRI ARIYAWANSHA MAHA VIDYALAYA,KATUPOTHA,375642645
INS0017581,17581,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000257,KADAWALAGEDARA MAHA VIDYALAYA,THUTHTHIRIPITIGAMA,3072293839
INS0017582,17582,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000257,KOLAMBAGAMA WIMALASEELA MAHA VIDYALAYA,KANATHTHEWEWA,372057555
INS0017583,17583,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,DEWAMEDI KUDAWEWA AGGAWANSA MAHA VIDYALAYA,MANDAPOLA,375555001
INS0017584,17584,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000257,MADULLA MAHA VIDYALAYA,SUNANDAPURA,
INS0017585,17585,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000257,KATUMULUWA KANISHTA VIDYALAYA,KANATHTHEWEWA,
INS0017586,17586,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000257,SIRISUMANA KANISHTA VIDYALAYA,KOORATIHENA,375870301
INS0017587,17587,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000257,KOSDENIYA MAHA VIDYALAYA,KOSDENIYA,373617209
INS0017588,17588,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,TEKEWA PRIMARY SCHOOL,HETTIPOLA,
INS0017589,17589,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,PANDUWASNUWARA SRI MEDHANKARA KANISHTA VIDYALAYA,HETTIPOLA,373871520
INS0017590,17590,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,PALUGAHAWELA KANISHTA VIDYALAYA,HETTIPOLA,
INS0017591,17591,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000257,RAMBAWEWA KANITU VIDYALAYA,SUNANDAPURA,
INS0017592,17592,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000257,WADUMUNNA KANISHTA VIDYALAYA,KOORATIHENA,
INS0017593,17593,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000257,WILBAGEDARA KANISHTA VIDYALAYA,BANDARAKOSWATHTHA,
INS0017594,17594,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000257,HUNNELEMBUWA MAHA VIDYALAYA,SUNANDAPURA,
INS0017595,17595,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,KATAGAMUWA KANISTA VIDYALAYA,BANDARAKOSWATHTHA,
INS0017596,17596,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,MANDAPOLA PRAIMARI SCHOOL,MANDAPOLA,
INS0017597,17597,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,KOONWEWA KANISHTA VIDYALAYA,MANDAPOLA,
INS0017598,17598,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,NALLURA ANANDA PRIMARY SCHOOL,THUTHTHIRIPITIGAMA,
INS0017599,17599,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,SRI SAMBUDDATHWA JAYANTHI MODEL PRIMARY SCHOOL,KANATHTHEWEWA,373613169
INS0017605,17605,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000257,MADAINA SARANANKARA KANISHTA VIDYALAYA,KOORATIHENA,373611060
INS0017606,17606,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,MEDAGAMA PRIMARY SCHOOL,KOSDENIYA,375879258
INS0017607,17607,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,WAYAMBA JANADHIPATHI VIDYALAYA,"MUNIHIRIGAMA , HETTIPOLA",
INS0017611,17611,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000257,HINDAGAHAWEWA KANISTA VIDYALAYA,BANDARAKOSWATHTHA,
INS0017612,17612,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,HETTIPOLA MODEL PRIMARY SCHOOL,HETTIPOLA,372291672
INS0017613,17613,ICID001,AUID01,SLID04,IGID03,ITID01,GSID06,DIS009,ZEO0000068,DEO0000257,PANDUWASNUWARA S.W.R.D.BANDARANAYAKA AUID01 SCHOOL,PANDUWASNUWARA,372291460
INS0017614,17614,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000261,NAGOLLAGODA M.M.V.,NAGOLLAGODA,373763346
INS0017615,17615,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000261,KIRIMETIYAWA SRI SUMANASARA M.V.,KIRIMETIYAWA,375879601
INS0017616,17616,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000261,JAYASENA RAJAKARUNA M.V.,DAHANAKGEDEARA MUNAMALDENIYA,372052094
INS0017617,17617,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000257,DEMATAWA MAHA VIDYALAYA,MARAGANE,
INS0017618,17618,ICID001,AUID02,SLID01,IGID03,ITID03,GSID05,DIS009,ZEO0000068,DEO0000261,MAGULAGAMA M.V.,MAGULAGAMA,
INS0017619,17619,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000261,MORAGANE M.V.,MORAGANE,375773611
INS0017620,17620,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000261,EPALADENIYA K.V.,IHALA GOMUGOMUWA,374988451
INS0017622,17622,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000261,KAMBURAPOLA M.K.V.,MOONAMALDENIYA,375878890
INS0017623,17623,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000261,GONNAWA P.V.,GONNAWA ANUKKANE,711483342
INS0017624,17624,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000261,GOMUGOMUWA K.V.,IHALA GOMUGOMUWA,779279702
INS0017625,17625,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000261,PIHIMBIYA RATHMALE K.V.,PIHIMBIYA RATHMALE,178124938
INS0017626,17626,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000261,PORAWEWA K.V.,HALMILLAWEWA,769184112
INS0017627,17627,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000261,BANDARA DAMPITIYA K.V.,PIHIMBIYA RATHMALE,375877142
INS0017628,17628,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000261,BODHIMULLA K.V.,BODHIMULLA ANUKKANA,
INS0017629,17629,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000261,MOHOTHTHAWAGODA K.V.,MOHOTHTHAWADODA ANUKKANE,375878522
INS0017630,17630,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000261,HANTHIHAWA K.V.,"HANTHIHAWA, HALMILLAWAWA",
INS0017631,17631,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000261,PAHALA PIHIMBIYA P.V.,NAGOLLAGODA,375879721
INS0017634,17634,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000261,UDAGAMA K.V.,UDAGAMA KOORATIHENA,764950520
INS0017636,17636,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000261,JAYASIRIPURA INDRASARA P.V.,"JAYASIRIPURA, NAGOLLGODA",375876924
INS0017639,17639,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000261,GALAHITIYAWA P.V.,"GALAHITIYAWA, KIRIMATIYAWA",722830627
INS0017640,17640,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000261,DUNAKAYAWATHTHA P.V.,DUNAKAYAWATHTHA MOONAMALDENIYA,
INS0017641,17641,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000261,DORATIYAGEDARA P.V.,"DORATIYAGEDARA, MOONAMALDENIYA",
INS0017644,17644,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000261,RATHMULUKANDA SRI SUNANDA P.V.,RATHMULUKANDA MAGULAGAMA,
INS0017645,17645,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000257,KOTAMBAPITIYA MUSLIM CENTRAL COLLEGE,HETTIPOLA,372291886
INS0017646,17646,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000257,BANDARAKOSWATHTHA MUSLIM MAHA VIDYALAYA,BANDARAKOSWATHTHA,
INS0017647,17647,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000261,EHATTUMULLA MUSLIM M.V.,EHATTUMULLA NAGOLLAGODA,
INS0017648,17648,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,KOORATIHENA MUSLIM PRIMARY SCHOOL,ASANAKOTUWA KOORATIHENA,
INS0017649,17649,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000257,MADIGE ANUKKANA MUSLIM MAHA VIDYALAYA,SUNANDAPURA,
INS0017650,17650,ICID001,AUID02,SLID02,IGID03,ITID02,GSID06,DIS009,ZEO0000068,DEO0000257,MADIGE MIDIYALA CENTRAL COLLEGE,BANDARAKOSWATHTHA,
INS0017651,17651,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000261,THORAKOTUWA MUSLIM K.V.,THORAKOTUWA ANUKKANE,
INS0017652,17652,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS009,ZEO0000068,DEO0000257,GODEKURUGAMA MUSLIM PRIMARY SCHOOL,THUTHTHIRIPITIGAMA,
INS0017653,17653,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000258,IHALA KINIYAMA MUSLIM M.V.,WEERAPOKUNA,
INS0017654,17654,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000260,DIVRUMPOLA MUSLIM K.V.,"DIVRUMPOLA, ETHUNGAHAKOTUWA.",776331048
INS0017655,17655,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000068,DEO0000260,ETHUMGAHAKOTUWA MUSLIM M.M.V.,ETHUNGAHAKOTUWA,770788799
INS0017656,17656,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000258,MADIGE WEEDIYAWALA MUSLIM VIDYALAYA,NAGOLLAGODA,
INS0017657,17657,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000258,POOWELLA MUSLIM M.V.,POOWELLA-WEERAPOKUNA,325630592
INS0017658,17658,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000260,YAGAMWELA MUSLIM K.V.,"YAGAMWELA, DUMMALASOORIYA",322052105
INS0017659,17659,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000071,DEO0000272,BAMMANNA AL-QAMAR CENTRAL COLLEGE,"BAMMANNA, NARANGODA",372285056
INS0017660,17660,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000071,DEO0000272,AL-AMEEN M.M.V.,ALABADAGAMA,372246354
INS0017661,17661,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000272,AGARA MUSLIM VIDYALAYA,NARANGODA,778585511
INS0017662,17662,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000272,MUMMANA MUSLIM K.V.,"MUMMANA, DAMBADENIYA.",
INS0017663,17663,ICID001,AUID01,SLID05,IGID03,ITID01,GSID06,DIS009,ZEO0000071,DEO0000270,KEKUNAGOLLA AUID01 SCHOOL,KEKUNAGOLLA,372247775
INS0017664,17664,ICID001,AUID01,SLID05,IGID03,ITID01,GSID04,DIS009,ZEO0000071,DEO0000270,SIYAMBALAGASKOTUWA MADEENA AUID01 SCHOOL,SIYAMBALAGASKOTUWA,
INS0017665,17665,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000071,DEO0000270,ARAKYALA MUSLIM MAHA VIDYALAYA,"ARAKYALA, KEKUNAGOLA",378847267
INS0017666,17666,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000259,AL-HUMAIRA MUSLIM VIDYALAYA,EDANDAWELA WEWAGAMA,
INS0017667,17667,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000270,MINHAJ MUSLIM VIDYALAYA,HOROMBAWA,723819658
INS0017668,17668,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000259,KULIYAPITIYA MUSLIM KANISHTA VIDYALAYA,KULIYAPITIYA,776993122
INS0017669,17669,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000071,DEO0000270,KUREEKOTUWA SULEIMANIYA MUSLIM M.V.,KUREEKOTUWA-PAHAMUNE,724184380
INS0017670,17670,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS009,ZEO0000071,DEO0000270,MEDDEKETIYA MUSLIM MAHA VIDYALAYA,MEDDEKETIYA - ALAHITIYAWA,702903069
INS0017671,17671,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000270,PANAVITIYA MUSLIM VIDYALAYA,PANAVITIYA - DEEKIRIKEWA,
INS0017672,17672,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS009,ZEO0000071,DEO0000270,TORANEGEDARA AL-IRSHAD MUSLIM VIDYALAYA,THORANEGEDARA - KEKUNAGOLLA,
INS0017673,17673,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000068,DEO0000259,YAYAWATHTHA MUSLIM VIDYALAYA,YAYAWATHTHA KIRINDADARA,774207689
INS0017674,17674,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS009,ZEO0000071,DEO0000270,METIWALAGEDARA AL-BADUR MUSLIM VIDYALAYA,METIWELAGEDARA - HOROMBAWA,
INS0017675,17675,ICID001,AUID01,SLID01,IGID03,ITID01,GSID06,DIS009,ZEO0000070,DEO0000267,POLPITHIGAMA AUID01 SCHOOL,POLPITHIGAMA,372273147
INS0017676,17676,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000070,DEO0000267,MADAHAPOLA MAHINDA M.V.,MADAHAPOLA,715181921
INS0017677,17677,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000070,DEO0000267,MAKULPOTHA M.V.,MKULPOTHA,772653907
INS0017678,17678,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000070,DEO0000267,MAELIYA M.V.,MAELIYA,373988392
INS0017679,17679,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000070,DEO0000267,AMBAGASWEWA M.V.,HIRIPITIYA,725151734
INS0017680,17680,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,MAELIYA BALAGOLLA K.V.,BALAGOLLA MAELIYA,770297292
INS0017681,17681,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,T.B.WIJESOORIYA K.V.,DORAWERAWA MAELIYA,375762720
INS0017682,17682,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,GALKETIYAGAMA K.V.,POLPITHIGAMA,725676566
INS0017683,17683,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000070,DEO0000267,PANSIYAGAMA M.V.,PANSIYAGAMA,718455413
INS0017684,17684,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000070,DEO0000267,HATHIGAMUWA P.S.,POLPITHIGAMA,714750776
INS0017685,17685,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS009,ZEO0000070,DEO0000267,MAHANAMA MAHA VIDYALAYA,"KORUWAWA, POLPITHIGAMA",375687605
INS0017686,17686,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,MADAHAPOLA KANDA K.V.,MADAHAPOLA,722060312
INS0017687,17687,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,NIYADAWANAYA K.V.,"MEEGASWEWA, KOONWEWA",375654223
INS0017688,17688,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,NAKWATHTHAGAMA K.V.,MAKULPOTHA,728974494
INS0017689,17689,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000070,DEO0000267,PONNILAWA M.V.,PONNILAWA MAELIYA,753772397
INS0017690,17690,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,RAWA ELA K.V,THALAKOLAWEWA POLPITHIGAMA,777436884
INS0017691,17691,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,THALPATHWEWA K.V.,"THALPATHWEWA, POLPITHIGAMA",711603864
INS0017692,17692,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000070,DEO0000267,THALAKOLAWEWA M.V.,POLPITHIGAMA,728533638
INS0017693,17693,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000070,DEO0000267,DAGAMA P.V.,DAGAMA MAELIYA,728412766
INS0017694,17694,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000070,DEO0000267,DEEGAMA P.V.,NIKADALUPOTHA,718055758
INS0017695,17695,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000070,DEO0000267,GALTEMWEWA P.V.,GALTEMWEWA POLPITHIGAMA,768827525
INS0017696,17696,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000070,DEO0000267,HAKWATUNAOYA P.V.,THALAKOLAWEWA,763638898
INS0017697,17697,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000070,DEO0000267,IMIHAMINEGAMA P.V.,IMIHAMINEGAMA PANSIYAGAMA,726213232
INS0017698,17698,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,MADITHIYAGOLLA K.V.,PANSIYAGAMA,712866948
INS0017699,17699,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000070,DEO0000267,NIKAWEHERA P.V.,MAKULPOTHA,716209975
INS0017700,17700,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,PALAGAMA K.V.,MAKULPOTHA,373975564
INS0017701,17701,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000070,DEO0000267,THELABIYAWA P.V.,NIKADALUPOTHA,766789360
INS0017702,17702,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000070,DEO0000267,WEHERAGALA P.V.,MAELIYA,777273612
INS0017703,17703,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,KALUGALLA K.V.,NIKADALUPOTHA,725650872
INS0017704,17704,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,PALLAKALE K.V.,ULPOTHA PALLEKELE,725611705
INS0017705,17705,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS009,ZEO0000070,DEO0000267,HALMILLAGOLLA K.V.,DIDDENIYA MELSIRIPURA,723331433
INS0017706,17706,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS009,ZEO0000070,DEO0000267,POTUWEPITIYA P.V.,KOONWEWA,717578338
INS0017707,17707,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS009,ZEO0000070,DEO0000267,POTHUVILA SIRI PARAKUM M.V.,POTHUVILA PALLAKELE,716037744
